"","simid","value","obsdeg","deg","obsespart","espart","obsdist","dist"
"22",29,23,0.0555555555555556,0.0185185185185185,0,0,0,0
"22",30,23,0.0555555555555556,0,0,0,0,0
"23",1,24,0.037037037037037,0,0,0,0,0
"23",2,24,0.037037037037037,0,0,0,0,0
"23",3,24,0.037037037037037,0,0,0,0,0
"23",4,24,0.037037037037037,0,0,0,0,0
"23",5,24,0.037037037037037,0,0,0,0,0
"23",6,24,0.037037037037037,0,0,0,0,0
"23",7,24,0.037037037037037,0,0,0,0,0
"23",8,24,0.037037037037037,0,0,0,0,0
"23",9,24,0.037037037037037,0,0,0,0,0
"23",10,24,0.037037037037037,0,0,0,0,0
"23",11,24,0.037037037037037,0,0,0,0,0
"23",12,24,0.037037037037037,0,0,0,0,0
"23",13,24,0.037037037037037,0,0,0,0,0
"23",14,24,0.037037037037037,0,0,0,0,0
"23",15,24,0.037037037037037,0,0,0,0,0
"23",16,24,0.037037037037037,0,0,0,0,0
"23",17,24,0.037037037037037,0,0,0,0,0
"23",18,24,0.037037037037037,0,0,0,0,0
"23",19,24,0.037037037037037,0,0,0,0,0
"23",20,24,0.037037037037037,0,0,0,0,0
"23",21,24,0.037037037037037,0,0,0,0,0
"23",22,24,0.037037037037037,0,0,0,0,0
"23",23,24,0.037037037037037,0,0,0,0,0
"23",24,24,0.037037037037037,0,0,0,0,0
"23",25,24,0.037037037037037,0,0,0,0,0
"23",26,24,0.037037037037037,0,0,0,0,0
"23",27,24,0.037037037037037,0,0,0,0,0
"23",28,24,0.037037037037037,0,0,0,0,0
"23",29,24,0.037037037037037,0,0,0,0,0
"23",30,24,0.037037037037037,0,0,0,0,0
"24",1,25,0.037037037037037,0,0,0,0,0
"24",2,25,0.037037037037037,0,0,0,0,0
"24",3,25,0.037037037037037,0,0,0,0,0
"24",4,25,0.037037037037037,0,0,0,0,0
"24",5,25,0.037037037037037,0,0,0,0,0
"24",6,25,0.037037037037037,0,0,0,0,0
"24",7,25,0.037037037037037,0,0,0,0,0
"24",8,25,0.037037037037037,0,0,0,0,0
"24",9,25,0.037037037037037,0,0,0,0,0
"24",10,25,0.037037037037037,0,0,0,0,0
"24",11,25,0.037037037037037,0,0,0,0,0
"24",12,25,0.037037037037037,0,0,0,0,0
"24",13,25,0.037037037037037,0,0,0,0,0
"24",14,25,0.037037037037037,0,0,0,0,0
"24",15,25,0.037037037037037,0,0,0,0,0
"24",16,25,0.037037037037037,0,0,0,0,0
"24",17,25,0.037037037037037,0,0,0,0,0
"24",18,25,0.037037037037037,0,0,0,0,0
"24",19,25,0.037037037037037,0,0,0,0,0
"24",20,25,0.037037037037037,0,0,0,0,0
"24",21,25,0.037037037037037,0,0,0,0,0
"24",22,25,0.037037037037037,0,0,0,0,0
"24",23,25,0.037037037037037,0,0,0,0,0
"24",24,25,0.037037037037037,0,0,0,0,0
"24",25,25,0.037037037037037,0,0,0,0,0
"24",26,25,0.037037037037037,0,0,0,0,0
"24",27,25,0.037037037037037,0,0,0,0,0
"24",28,25,0.037037037037037,0,0,0,0,0
"24",29,25,0.037037037037037,0,0,0,0,0
"24",30,25,0.037037037037037,0,0,0,0,0
"25",1,26,0.0555555555555556,0,0,0,0,0
"25",2,26,0.0555555555555556,0,0,0,0,0
"25",3,26,0.0555555555555556,0,0,0,0,0
"25",4,26,0.0555555555555556,0,0,0,0,0
"25",5,26,0.0555555555555556,0,0,0,0,0
"25",6,26,0.0555555555555556,0,0,0,0,0
"25",7,26,0.0555555555555556,0,0,0,0,0
"25",8,26,0.0555555555555556,0,0,0,0,0
"25",9,26,0.0555555555555556,0,0,0,0,0
"25",10,26,0.0555555555555556,0,0,0,0,0
"25",11,26,0.0555555555555556,0,0,0,0,0
"25",12,26,0.0555555555555556,0,0,0,0,0
"25",13,26,0.0555555555555556,0,0,0,0,0
"25",14,26,0.0555555555555556,0,0,0,0,0
"25",15,26,0.0555555555555556,0,0,0,0,0
"25",16,26,0.0555555555555556,0,0,0,0,0
"25",17,26,0.0555555555555556,0,0,0,0,0
"25",18,26,0.0555555555555556,0,0,0,0,0
"25",19,26,0.0555555555555556,0,0,0,0,0
"25",20,26,0.0555555555555556,0,0,0,0,0
"25",21,26,0.0555555555555556,0,0,0,0,0
"25",22,26,0.0555555555555556,0,0,0,0,0
"25",23,26,0.0555555555555556,0,0,0,0,0
"25",24,26,0.0555555555555556,0,0,0,0,0
"25",25,26,0.0555555555555556,0,0,0,0,0
"25",26,26,0.0555555555555556,0,0,0,0,0
"25",27,26,0.0555555555555556,0,0,0,0,0
"25",28,26,0.0555555555555556,0,0,0,0,0
"25",29,26,0.0555555555555556,0,0,0,0,0
"25",30,26,0.0555555555555556,0,0,0,0,0
"26",1,27,0,0,0,0,0,0
"26",2,27,0,0,0,0,0,0
"26",3,27,0,0,0,0,0,0
"26",4,27,0,0,0,0,0,0
"26",5,27,0,0,0,0,0,0
"26",6,27,0,0,0,0,0,0
"26",7,27,0,0,0,0,0,0
"26",8,27,0,0,0,0,0,0
"26",9,27,0,0,0,0,0,0
"26",10,27,0,0,0,0,0,0
"26",11,27,0,0,0,0,0,0
"26",12,27,0,0,0,0,0,0
"26",13,27,0,0,0,0,0,0
"26",14,27,0,0,0,0,0,0
"26",15,27,0,0,0,0,0,0
"26",16,27,0,0,0,0,0,0
"26",17,27,0,0,0,0,0,0
"26",18,27,0,0,0,0,0,0
"26",19,27,0,0,0,0,0,0
"26",20,27,0,0,0,0,0,0
"26",21,27,0,0,0,0,0,0
"26",22,27,0,0,0,0,0,0
"26",23,27,0,0,0,0,0,0
"26",24,27,0,0,0,0,0,0
"26",25,27,0,0,0,0,0,0
"26",26,27,0,0,0,0,0,0
"26",27,27,0,0,0,0,0,0
"26",28,27,0,0,0,0,0,0
"26",29,27,0,0,0,0,0,0
"26",30,27,0,0,0,0,0,0
"27",1,28,0,0,0,0,0,0
"27",2,28,0,0,0,0,0,0
"27",3,28,0,0,0,0,0,0
"27",4,28,0,0,0,0,0,0
"27",5,28,0,0,0,0,0,0
"27",6,28,0,0,0,0,0,0
"27",7,28,0,0,0,0,0,0
"27",8,28,0,0,0,0,0,0
"27",9,28,0,0,0,0,0,0
"27",10,28,0,0,0,0,0,0
"27",11,28,0,0,0,0,0,0
"27",12,28,0,0,0,0,0,0
"27",13,28,0,0,0,0,0,0
"27",14,28,0,0,0,0,0,0
"27",15,28,0,0,0,0,0,0
"27",16,28,0,0,0,0,0,0
"27",17,28,0,0,0,0,0,0
"27",18,28,0,0,0,0,0,0
"27",19,28,0,0,0,0,0,0
"27",20,28,0,0,0,0,0,0
"27",21,28,0,0,0,0,0,0
"27",22,28,0,0,0,0,0,0
"27",23,28,0,0,0,0,0,0
"27",24,28,0,0,0,0,0,0
"27",25,28,0,0,0,0,0,0
"27",26,28,0,0,0,0,0,0
"27",27,28,0,0,0,0,0,0
"27",28,28,0,0,0,0,0,0
"27",29,28,0,0,0,0,0,0
"27",30,28,0,0,0,0,0,0
"28",1,29,0,0,0,0,0,0
"28",2,29,0,0,0,0,0,0
"28",3,29,0,0,0,0,0,0
"28",4,29,0,0,0,0,0,0
"28",5,29,0,0,0,0,0,0
"28",6,29,0,0,0,0,0,0
"28",7,29,0,0,0,0,0,0
"28",8,29,0,0,0,0,0,0
"28",9,29,0,0,0,0,0,0
"28",10,29,0,0,0,0,0,0
"28",11,29,0,0,0,0,0,0
"28",12,29,0,0,0,0,0,0
"28",13,29,0,0,0,0,0,0
"28",14,29,0,0,0,0,0,0
"28",15,29,0,0,0,0,0,0
"28",16,29,0,0,0,0,0,0
"28",17,29,0,0,0,0,0,0
"28",18,29,0,0,0,0,0,0
"28",19,29,0,0,0,0,0,0
"28",20,29,0,0,0,0,0,0
"28",21,29,0,0,0,0,0,0
"28",22,29,0,0,0,0,0,0
"28",23,29,0,0,0,0,0,0
"28",24,29,0,0,0,0,0,0
"28",25,29,0,0,0,0,0,0
"28",26,29,0,0,0,0,0,0
"28",27,29,0,0,0,0,0,0
"28",28,29,0,0,0,0,0,0
"28",29,29,0,0,0,0,0,0
"28",30,29,0,0,0,0,0,0
"29",1,30,0,0,0,0,0,0
"29",2,30,0,0,0,0,0,0
"29",3,30,0,0,0,0,0,0
"29",4,30,0,0,0,0,0,0
"29",5,30,0,0,0,0,0,0
"29",6,30,0,0,0,0,0,0
"29",7,30,0,0,0,0,0,0
"29",8,30,0,0,0,0,0,0
"29",9,30,0,0,0,0,0,0
"29",10,30,0,0,0,0,0,0
"29",11,30,0,0,0,0,0,0
"29",12,30,0,0,0,0,0,0
"29",13,30,0,0,0,0,0,0
"29",14,30,0,0,0,0,0,0
"29",15,30,0,0,0,0,0,0
"29",16,30,0,0,0,0,0,0
"29",17,30,0,0,0,0,0,0
"29",18,30,0,0,0,0,0,0
"29",19,30,0,0,0,0,0,0
"29",20,30,0,0,0,0,0,0
"29",21,30,0,0,0,0,0,0
"29",22,30,0,0,0,0,0,0
"29",23,30,0,0,0,0,0,0
"29",24,30,0,0,0,0,0,0
"29",25,30,0,0,0,0,0,0
"29",26,30,0,0,0,0,0,0
"29",27,30,0,0,0,0,0,0
"29",28,30,0,0,0,0,0,0
"29",29,30,0,0,0,0,0,0
"29",30,30,0,0,0,0,0,0
"30",1,31,0,0,0,0,0,0
"30",2,31,0,0,0,0,0,0
"30",3,31,0,0,0,0,0,0
"30",4,31,0,0,0,0,0,0
"30",5,31,0,0,0,0,0,0
"30",6,31,0,0,0,0,0,0
"30",7,31,0,0,0,0,0,0
"30",8,31,0,0,0,0,0,0
"30",9,31,0,0,0,0,0,0
"30",10,31,0,0,0,0,0,0
"30",11,31,0,0,0,0,0,0
"30",12,31,0,0,0,0,0,0
"30",13,31,0,0,0,0,0,0
"30",14,31,0,0,0,0,0,0
"30",15,31,0,0,0,0,0,0
"30",16,31,0,0,0,0,0,0
"30",17,31,0,0,0,0,0,0
"30",18,31,0,0,0,0,0,0
"30",19,31,0,0,0,0,0,0
"30",20,31,0,0,0,0,0,0
"30",21,31,0,0,0,0,0,0
"30",22,31,0,0,0,0,0,0
"30",23,31,0,0,0,0,0,0
"30",24,31,0,0,0,0,0,0
"30",25,31,0,0,0,0,0,0
"30",26,31,0,0,0,0,0,0
"30",27,31,0,0,0,0,0,0
"30",28,31,0,0,0,0,0,0
"30",29,31,0,0,0,0,0,0
"30",30,31,0,0,0,0,0,0
"31",1,32,0,0,0,0,0,0
"31",2,32,0,0,0,0,0,0
"31",3,32,0,0,0,0,0,0
"31",4,32,0,0,0,0,0,0
"31",5,32,0,0,0,0,0,0
"31",6,32,0,0,0,0,0,0
"31",7,32,0,0,0,0,0,0
"31",8,32,0,0,0,0,0,0
"31",9,32,0,0,0,0,0,0
"31",10,32,0,0,0,0,0,0
"31",11,32,0,0,0,0,0,0
"31",12,32,0,0,0,0,0,0
"31",13,32,0,0,0,0,0,0
"31",14,32,0,0,0,0,0,0
"31",15,32,0,0,0,0,0,0
"31",16,32,0,0,0,0,0,0
"31",17,32,0,0,0,0,0,0
"31",18,32,0,0,0,0,0,0
"31",19,32,0,0,0,0,0,0
"31",20,32,0,0,0,0,0,0
"31",21,32,0,0,0,0,0,0
"31",22,32,0,0,0,0,0,0
"31",23,32,0,0,0,0,0,0
"31",24,32,0,0,0,0,0,0
"31",25,32,0,0,0,0,0,0
"31",26,32,0,0,0,0,0,0
"31",27,32,0,0,0,0,0,0
"31",28,32,0,0,0,0,0,0
"31",29,32,0,0,0,0,0,0
"31",30,32,0,0,0,0,0,0
"32",1,33,0,0,0,0,0,0
"32",2,33,0,0,0,0,0,0
"32",3,33,0,0,0,0,0,0
"32",4,33,0,0,0,0,0,0
"32",5,33,0,0,0,0,0,0
"32",6,33,0,0,0,0,0,0
"32",7,33,0,0,0,0,0,0
"32",8,33,0,0,0,0,0,0
"32",9,33,0,0,0,0,0,0
"32",10,33,0,0,0,0,0,0
"32",11,33,0,0,0,0,0,0
"32",12,33,0,0,0,0,0,0
"32",13,33,0,0,0,0,0,0
"32",14,33,0,0,0,0,0,0
"32",15,33,0,0,0,0,0,0
"32",16,33,0,0,0,0,0,0
"32",17,33,0,0,0,0,0,0
"32",18,33,0,0,0,0,0,0
"32",19,33,0,0,0,0,0,0
"32",20,33,0,0,0,0,0,0
"32",21,33,0,0,0,0,0,0
"32",22,33,0,0,0,0,0,0
"32",23,33,0,0,0,0,0,0
"32",24,33,0,0,0,0,0,0
"32",25,33,0,0,0,0,0,0
"32",26,33,0,0,0,0,0,0
"32",27,33,0,0,0,0,0,0
"32",28,33,0,0,0,0,0,0
"32",29,33,0,0,0,0,0,0
"32",30,33,0,0,0,0,0,0
"33",1,34,0,0,0,0,0,0
"33",2,34,0,0,0,0,0,0
"33",3,34,0,0,0,0,0,0
"33",4,34,0,0,0,0,0,0
"33",5,34,0,0,0,0,0,0
"33",6,34,0,0,0,0,0,0
"33",7,34,0,0,0,0,0,0
"33",8,34,0,0,0,0,0,0
"33",9,34,0,0,0,0,0,0
"33",10,34,0,0,0,0,0,0
"33",11,34,0,0,0,0,0,0
"33",12,34,0,0,0,0,0,0
"33",13,34,0,0,0,0,0,0
"33",14,34,0,0,0,0,0,0
"33",15,34,0,0,0,0,0,0
"33",16,34,0,0,0,0,0,0
"33",17,34,0,0,0,0,0,0
"33",18,34,0,0,0,0,0,0
"33",19,34,0,0,0,0,0,0
"33",20,34,0,0,0,0,0,0
"33",21,34,0,0,0,0,0,0
"33",22,34,0,0,0,0,0,0
"33",23,34,0,0,0,0,0,0
"33",24,34,0,0,0,0,0,0
"33",25,34,0,0,0,0,0,0
"33",26,34,0,0,0,0,0,0
"33",27,34,0,0,0,0,0,0
"33",28,34,0,0,0,0,0,0
"33",29,34,0,0,0,0,0,0
"33",30,34,0,0,0,0,0,0
"34",1,35,0,0,0,0,0,0
"34",2,35,0,0,0,0,0,0
"34",3,35,0,0,0,0,0,0
"34",4,35,0,0,0,0,0,0
"34",5,35,0,0,0,0,0,0
"34",6,35,0,0,0,0,0,0
"34",7,35,0,0,0,0,0,0
"34",8,35,0,0,0,0,0,0
"34",9,35,0,0,0,0,0,0
"34",10,35,0,0,0,0,0,0
"34",11,35,0,0,0,0,0,0
"34",12,35,0,0,0,0,0,0
"34",13,35,0,0,0,0,0,0
"34",14,35,0,0,0,0,0,0
"34",15,35,0,0,0,0,0,0
"34",16,35,0,0,0,0,0,0
"34",17,35,0,0,0,0,0,0
"34",18,35,0,0,0,0,0,0
"34",19,35,0,0,0,0,0,0
"34",20,35,0,0,0,0,0,0
"34",21,35,0,0,0,0,0,0
"34",22,35,0,0,0,0,0,0
"34",23,35,0,0,0,0,0,0
"34",24,35,0,0,0,0,0,0
"34",25,35,0,0,0,0,0,0
"34",26,35,0,0,0,0,0,0
"34",27,35,0,0,0,0,0,0
"34",28,35,0,0,0,0,0,0
"34",29,35,0,0,0,0,0,0
"34",30,35,0,0,0,0,0,0
"35",1,36,0,0,0,0,0,0
"35",2,36,0,0,0,0,0,0
"35",3,36,0,0,0,0,0,0
"35",4,36,0,0,0,0,0,0
"35",5,36,0,0,0,0,0,0
"35",6,36,0,0,0,0,0,0
"35",7,36,0,0,0,0,0,0
"35",8,36,0,0,0,0,0,0
"35",9,36,0,0,0,0,0,0
"35",10,36,0,0,0,0,0,0
"35",11,36,0,0,0,0,0,0
"35",12,36,0,0,0,0,0,0
"35",13,36,0,0,0,0,0,0
"35",14,36,0,0,0,0,0,0
"35",15,36,0,0,0,0,0,0
"35",16,36,0,0,0,0,0,0
"35",17,36,0,0,0,0,0,0
"35",18,36,0,0,0,0,0,0
"35",19,36,0,0,0,0,0,0
"35",20,36,0,0,0,0,0,0
"35",21,36,0,0,0,0,0,0
"35",22,36,0,0,0,0,0,0
"35",23,36,0,0,0,0,0,0
"35",24,36,0,0,0,0,0,0
"35",25,36,0,0,0,0,0,0
"35",26,36,0,0,0,0,0,0
"35",27,36,0,0,0,0,0,0
"35",28,36,0,0,0,0,0,0
"35",29,36,0,0,0,0,0,0
"35",30,36,0,0,0,0,0,0
"36",1,37,0,0,0,0,0,0
"36",2,37,0,0,0,0,0,0
"36",3,37,0,0,0,0,0,0
"36",4,37,0,0,0,0,0,0
"36",5,37,0,0,0,0,0,0
"36",6,37,0,0,0,0,0,0
"36",7,37,0,0,0,0,0,0
"36",8,37,0,0,0,0,0,0
"36",9,37,0,0,0,0,0,0
"36",10,37,0,0,0,0,0,0
"36",11,37,0,0,0,0,0,0
"36",12,37,0,0,0,0,0,0
"36",13,37,0,0,0,0,0,0
"36",14,37,0,0,0,0,0,0
"36",15,37,0,0,0,0,0,0
"36",16,37,0,0,0,0,0,0
"36",17,37,0,0,0,0,0,0
"36",18,37,0,0,0,0,0,0
"36",19,37,0,0,0,0,0,0
"36",20,37,0,0,0,0,0,0
"36",21,37,0,0,0,0,0,0
"36",22,37,0,0,0,0,0,0
"36",23,37,0,0,0,0,0,0
"36",24,37,0,0,0,0,0,0
"36",25,37,0,0,0,0,0,0
"36",26,37,0,0,0,0,0,0
"36",27,37,0,0,0,0,0,0
"36",28,37,0,0,0,0,0,0
"36",29,37,0,0,0,0,0,0
"36",30,37,0,0,0,0,0,0
"37",1,38,0,0,0,0,0,0
"37",2,38,0,0,0,0,0,0
"37",3,38,0,0,0,0,0,0
"37",4,38,0,0,0,0,0,0
"37",5,38,0,0,0,0,0,0
"37",6,38,0,0,0,0,0,0
"37",7,38,0,0,0,0,0,0
"37",8,38,0,0,0,0,0,0
"37",9,38,0,0,0,0,0,0
"37",10,38,0,0,0,0,0,0
"37",11,38,0,0,0,0,0,0
"37",12,38,0,0,0,0,0,0
"37",13,38,0,0,0,0,0,0
"37",14,38,0,0,0,0,0,0
"37",15,38,0,0,0,0,0,0
"37",16,38,0,0,0,0,0,0
"37",17,38,0,0,0,0,0,0
"37",18,38,0,0,0,0,0,0
"37",19,38,0,0,0,0,0,0
"37",20,38,0,0,0,0,0,0
"37",21,38,0,0,0,0,0,0
"37",22,38,0,0,0,0,0,0
"37",23,38,0,0,0,0,0,0
"37",24,38,0,0,0,0,0,0
"37",25,38,0,0,0,0,0,0
"37",26,38,0,0,0,0,0,0
"37",27,38,0,0,0,0,0,0
"37",28,38,0,0,0,0,0,0
"37",29,38,0,0,0,0,0,0
"37",30,38,0,0,0,0,0,0
"38",1,39,0,0,0,0,0,0
"38",2,39,0,0,0,0,0,0
"38",3,39,0,0,0,0,0,0
"38",4,39,0,0,0,0,0,0
"38",5,39,0,0,0,0,0,0
"38",6,39,0,0,0,0,0,0
"38",7,39,0,0,0,0,0,0
"38",8,39,0,0,0,0,0,0
"38",9,39,0,0,0,0,0,0
"38",10,39,0,0,0,0,0,0
"38",11,39,0,0,0,0,0,0
"38",12,39,0,0,0,0,0,0
"38",13,39,0,0,0,0,0,0
"38",14,39,0,0,0,0,0,0
"38",15,39,0,0,0,0,0,0
"38",16,39,0,0,0,0,0,0
"38",17,39,0,0,0,0,0,0
"38",18,39,0,0,0,0,0,0
"38",19,39,0,0,0,0,0,0
"38",20,39,0,0,0,0,0,0
"38",21,39,0,0,0,0,0,0
"38",22,39,0,0,0,0,0,0
"38",23,39,0,0,0,0,0,0
"38",24,39,0,0,0,0,0,0
"38",25,39,0,0,0,0,0,0
"38",26,39,0,0,0,0,0,0
"38",27,39,0,0,0,0,0,0
"38",28,39,0,0,0,0,0,0
"38",29,39,0,0,0,0,0,0
"38",30,39,0,0,0,0,0,0
"39",1,40,0,0,0,0,0,0
"39",2,40,0,0,0,0,0,0
"39",3,40,0,0,0,0,0,0
"39",4,40,0,0,0,0,0,0
"39",5,40,0,0,0,0,0,0
"39",6,40,0,0,0,0,0,0
"39",7,40,0,0,0,0,0,0
"39",8,40,0,0,0,0,0,0
"39",9,40,0,0,0,0,0,0
"39",10,40,0,0,0,0,0,0
"39",11,40,0,0,0,0,0,0
"39",12,40,0,0,0,0,0,0
"39",13,40,0,0,0,0,0,0
"39",14,40,0,0,0,0,0,0
"39",15,40,0,0,0,0,0,0
"39",16,40,0,0,0,0,0,0
"39",17,40,0,0,0,0,0,0
"39",18,40,0,0,0,0,0,0
"39",19,40,0,0,0,0,0,0
"39",20,40,0,0,0,0,0,0
"39",21,40,0,0,0,0,0,0
"39",22,40,0,0,0,0,0,0
"39",23,40,0,0,0,0,0,0
"39",24,40,0,0,0,0,0,0
"39",25,40,0,0,0,0,0,0
"39",26,40,0,0,0,0,0,0
"39",27,40,0,0,0,0,0,0
"39",28,40,0,0,0,0,0,0
"39",29,40,0,0,0,0,0,0
"39",30,40,0,0,0,0,0,0
"40",1,41,0,0,0,0,0,0
"40",2,41,0,0,0,0,0,0
"40",3,41,0,0,0,0,0,0
"40",4,41,0,0,0,0,0,0
"40",5,41,0,0,0,0,0,0
"40",6,41,0,0,0,0,0,0
"40",7,41,0,0,0,0,0,0
"40",8,41,0,0,0,0,0,0
"40",9,41,0,0,0,0,0,0
"40",10,41,0,0,0,0,0,0
"40",11,41,0,0,0,0,0,0
"40",12,41,0,0,0,0,0,0
"40",13,41,0,0,0,0,0,0
"40",14,41,0,0,0,0,0,0
"40",15,41,0,0,0,0,0,0
"40",16,41,0,0,0,0,0,0
"40",17,41,0,0,0,0,0,0
"40",18,41,0,0,0,0,0,0
"40",19,41,0,0,0,0,0,0
"40",20,41,0,0,0,0,0,0
"40",21,41,0,0,0,0,0,0
"40",22,41,0,0,0,0,0,0
"40",23,41,0,0,0,0,0,0
"40",24,41,0,0,0,0,0,0
"40",25,41,0,0,0,0,0,0
"40",26,41,0,0,0,0,0,0
"40",27,41,0,0,0,0,0,0
"40",28,41,0,0,0,0,0,0
"40",29,41,0,0,0,0,0,0
"40",30,41,0,0,0,0,0,0
"41",1,42,0,0,0,0,0,0
"41",2,42,0,0,0,0,0,0
"41",3,42,0,0,0,0,0,0
"41",4,42,0,0,0,0,0,0
"41",5,42,0,0,0,0,0,0
"41",6,42,0,0,0,0,0,0
"41",7,42,0,0,0,0,0,0
"41",8,42,0,0,0,0,0,0
"41",9,42,0,0,0,0,0,0
"41",10,42,0,0,0,0,0,0
"41",11,42,0,0,0,0,0,0
"41",12,42,0,0,0,0,0,0
"41",13,42,0,0,0,0,0,0
"41",14,42,0,0,0,0,0,0
"41",15,42,0,0,0,0,0,0
"41",16,42,0,0,0,0,0,0
"41",17,42,0,0,0,0,0,0
"41",18,42,0,0,0,0,0,0
"41",19,42,0,0,0,0,0,0
"41",20,42,0,0,0,0,0,0
"41",21,42,0,0,0,0,0,0
"41",22,42,0,0,0,0,0,0
"41",23,42,0,0,0,0,0,0
"41",24,42,0,0,0,0,0,0
"41",25,42,0,0,0,0,0,0
"41",26,42,0,0,0,0,0,0
"41",27,42,0,0,0,0,0,0
"41",28,42,0,0,0,0,0,0
"41",29,42,0,0,0,0,0,0
"41",30,42,0,0,0,0,0,0
"42",1,43,0,0,0,0,0,0
"42",2,43,0,0,0,0,0,0
"42",3,43,0,0,0,0,0,0
"42",4,43,0,0,0,0,0,0
"42",5,43,0,0,0,0,0,0
"42",6,43,0,0,0,0,0,0
"42",7,43,0,0,0,0,0,0
"42",8,43,0,0,0,0,0,0
"42",9,43,0,0,0,0,0,0
"42",10,43,0,0,0,0,0,0
"42",11,43,0,0,0,0,0,0
"42",12,43,0,0,0,0,0,0
"42",13,43,0,0,0,0,0,0
"42",14,43,0,0,0,0,0,0
"42",15,43,0,0,0,0,0,0
"42",16,43,0,0,0,0,0,0
"42",17,43,0,0,0,0,0,0
"42",18,43,0,0,0,0,0,0
"42",19,43,0,0,0,0,0,0
"42",20,43,0,0,0,0,0,0
"42",21,43,0,0,0,0,0,0
"42",22,43,0,0,0,0,0,0
"42",23,43,0,0,0,0,0,0
"42",24,43,0,0,0,0,0,0
"42",25,43,0,0,0,0,0,0
"42",26,43,0,0,0,0,0,0
"42",27,43,0,0,0,0,0,0
"42",28,43,0,0,0,0,0,0
"42",29,43,0,0,0,0,0,0
"42",30,43,0,0,0,0,0,0
"43",1,44,0,0,0,0,0,0
"43",2,44,0,0,0,0,0,0
"43",3,44,0,0,0,0,0,0
"43",4,44,0,0,0,0,0,0
"43",5,44,0,0,0,0,0,0
"43",6,44,0,0,0,0,0,0
"43",7,44,0,0,0,0,0,0
"43",8,44,0,0,0,0,0,0
"43",9,44,0,0,0,0,0,0
"43",10,44,0,0,0,0,0,0
"43",11,44,0,0,0,0,0,0
"43",12,44,0,0,0,0,0,0
"43",13,44,0,0,0,0,0,0
"43",14,44,0,0,0,0,0,0
"43",15,44,0,0,0,0,0,0
"43",16,44,0,0,0,0,0,0
"43",17,44,0,0,0,0,0,0
"43",18,44,0,0,0,0,0,0
"43",19,44,0,0,0,0,0,0
"43",20,44,0,0,0,0,0,0
"43",21,44,0,0,0,0,0,0
"43",22,44,0,0,0,0,0,0
"43",23,44,0,0,0,0,0,0
"43",24,44,0,0,0,0,0,0
"43",25,44,0,0,0,0,0,0
"43",26,44,0,0,0,0,0,0
"43",27,44,0,0,0,0,0,0
"43",28,44,0,0,0,0,0,0
"43",29,44,0,0,0,0,0,0
"43",30,44,0,0,0,0,0,0
"44",1,45,0,0,0,0,0,0
"44",2,45,0,0,0,0,0,0
"44",3,45,0,0,0,0,0,0
"44",4,45,0,0,0,0,0,0
"44",5,45,0,0,0,0,0,0
"44",6,45,0,0,0,0,0,0
"44",7,45,0,0,0,0,0,0
"44",8,45,0,0,0,0,0,0
"44",9,45,0,0,0,0,0,0
"44",10,45,0,0,0,0,0,0
"44",11,45,0,0,0,0,0,0
"44",12,45,0,0,0,0,0,0
"44",13,45,0,0,0,0,0,0
"44",14,45,0,0,0,0,0,0
"44",15,45,0,0,0,0,0,0
"44",16,45,0,0,0,0,0,0
"44",17,45,0,0,0,0,0,0
"44",18,45,0,0,0,0,0,0
"44",19,45,0,0,0,0,0,0
"44",20,45,0,0,0,0,0,0
"44",21,45,0,0,0,0,0,0
"44",22,45,0,0,0,0,0,0
"44",23,45,0,0,0,0,0,0
"44",24,45,0,0,0,0,0,0
"44",25,45,0,0,0,0,0,0
"44",26,45,0,0,0,0,0,0
"44",27,45,0,0,0,0,0,0
"44",28,45,0,0,0,0,0,0
"44",29,45,0,0,0,0,0,0
"44",30,45,0,0,0,0,0,0
"45",1,46,0,0,0,0,0,0
"45",2,46,0,0,0,0,0,0
"45",3,46,0,0,0,0,0,0
"45",4,46,0,0,0,0,0,0
"45",5,46,0,0,0,0,0,0
"45",6,46,0,0,0,0,0,0
"45",7,46,0,0,0,0,0,0
"45",8,46,0,0,0,0,0,0
"45",9,46,0,0,0,0,0,0
"45",10,46,0,0,0,0,0,0
"45",11,46,0,0,0,0,0,0
"45",12,46,0,0,0,0,0,0
"45",13,46,0,0,0,0,0,0
"45",14,46,0,0,0,0,0,0
"45",15,46,0,0,0,0,0,0
"45",16,46,0,0,0,0,0,0
"45",17,46,0,0,0,0,0,0
"45",18,46,0,0,0,0,0,0
"45",19,46,0,0,0,0,0,0
"45",20,46,0,0,0,0,0,0
"45",21,46,0,0,0,0,0,0
"45",22,46,0,0,0,0,0,0
"45",23,46,0,0,0,0,0,0
"45",24,46,0,0,0,0,0,0
"45",25,46,0,0,0,0,0,0
"45",26,46,0,0,0,0,0,0
"45",27,46,0,0,0,0,0,0
"45",28,46,0,0,0,0,0,0
"45",29,46,0,0,0,0,0,0
"45",30,46,0,0,0,0,0,0
"46",1,47,0,0,0,0,0,0
"46",2,47,0,0,0,0,0,0
"46",3,47,0,0,0,0,0,0
"46",4,47,0,0,0,0,0,0
"46",5,47,0,0,0,0,0,0
"46",6,47,0,0,0,0,0,0
"46",7,47,0,0,0,0,0,0
"46",8,47,0,0,0,0,0,0
"46",9,47,0,0,0,0,0,0
"46",10,47,0,0,0,0,0,0
"46",11,47,0,0,0,0,0,0
"46",12,47,0,0,0,0,0,0
